YEAR,T2M,QV2M,RH2M,PRECTOTCORR
2019,2.39,3.66,75.5,2.7
2019,1.83,4.21,88.62,4.15
2019,2.55,2.87,64.19,0
2019,5.24,2.87,51.5,0
2019,7.68,3.78,54.69,0
2019,10.22,4.21,53.94,0
2019,11.37,4.03,45.88,0.03
2019,10.17,6.53,78.25,3.7
2019,10.73,6.96,81.81,0.13
2019,10.13,5.98,74.69,0.13
2019,11.3,7.69,86.06,13.73
2019,9.55,7.08,88.62,0.27
2019,8.8,6.53,87.12,0.04
2019,12.33,6.71,72.06,22.76
2019,11.26,7.2,80.88,17.79
2019,8.12,5.8,82.38,1.87
2019,4.69,4.82,85.69,1.47
2019,5.4,4.58,79.19,0.22
2019,6.19,4.94,80.56,0.48
2019,8.09,5.13,75.12,0.05
2019,8.23,5.74,80.06,0.09
2019,5.85,4.58,76.19,0
2019,8.13,3.36,50.62,0
2019,10.49,3.72,45.38,0
2019,12.54,4.39,47.88,0
2019,14.63,5.19,48.81,0
2019,16.28,6.35,52.81,0
2019,14.87,6.84,63.75,0.12
2019,8.25,6.16,85.62,2.11
2019,7.4,5.92,86.75,1.67
2019,8.9,5.74,77.06,0.01
2019,8.37,6.47,86.94,0.74
2019,12,5.37,63.12,0.01
2019,14.02,5.19,52.88,0
2019,13.09,5.86,62.44,0
2019,11.94,7.14,78.5,0.29
2019,10.38,6.1,76.06,0.31
2019,9.94,5.8,74.81,0.02
2019,12.45,5.43,63.25,0
2019,15.33,6.04,57.06,0
2019,15.9,6.41,56.69,0.07
2019,14.09,6.96,67.06,0.31
2019,11.92,7.32,80.19,0.07
2019,12.06,7.39,79.81,0.2
2019,10.8,6.71,79.19,0.07
2019,12.42,6.16,67.38,0
2019,15.12,7.69,70.44,0
2019,17.3,8.85,70,0
2019,12.14,6.84,73.5,0.01
2019,9.85,5.13,68.56,0
2019,10.39,5.98,73.06,0
2019,11.39,5.92,70.12,0
2019,15.4,5.19,50.44,0
2019,16.04,5.92,52.75,0
2019,14.17,6.71,65.12,0.29
2019,10.43,6.77,81.56,1.58
2019,14.69,5.98,61.56,0
2019,20.51,6.41,44.75,0
2019,21.63,6.65,44.31,0
2019,14.94,7.81,69.62,0
2019,11.02,6.41,74.62,0
2019,16.47,6.53,58.5,0
2019,20.52,5.68,40.25,0
2019,22.51,6.41,38.31,0
2019,23.16,8.42,45.75,0
2019,22.44,7.93,47.12,0
2019,18.69,7.81,57.31,0
2019,19.76,7.08,52.44,0.01
2019,13.01,8.24,81.88,1.44
2019,12.87,7.02,74.06,0.02
2019,14.9,5.92,58.94,0
2019,16.27,5.31,48.31,0
2019,18.27,5.37,40.31,0
2019,17.28,5.37,46,0
2019,15.52,5.98,55.69,0.01
2019,12.77,7.39,76.12,0.04
2019,13.44,7.75,77.38,0
2019,16.09,8.06,69.25,0
2019,18.34,8.24,63.5,0.62
2019,15.43,7.14,63.75,6.38
2019,18.57,7.63,57.38,0.04
2019,20.02,7.39,52.75,0
2019,18.52,7.08,52.75,0
2019,18.98,7.75,56.19,0
2019,17.98,6.77,52,0.12
2019,12.36,6.41,68.5,5.69
2019,11.26,5.74,67.88,0.07
2019,13.05,5.74,62.44,6.34
2019,9.7,6.29,79.62,12.85
2019,10.82,5.86,71.31,0.28
2019,10.28,6.35,77.19,0.88
2019,9.87,6.35,79.31,1.08
2019,11.62,7.75,84.69,1.76
2019,16.66,7.63,64.62,0.06
2019,16.9,7.81,63.56,0.09
2019,11.08,6.35,73.56,5.21
2019,9.69,5.86,75.25,0.12
2019,13.81,7.39,73,0
2019,19.97,8.24,56.94,0.09
2019,20.31,7.93,53.56,0
2019,20.55,7.57,51.06,0.07
2019,20.65,8.85,58,1.57
2019,19.79,10.19,68,3.37
2019,22.26,9.28,57.31,0.02
2019,24.36,9.4,51.38,0.02
2019,26.21,10.68,50.56,0.13
2019,23,8.67,48.88,0
2019,18.12,5.25,42.31,0
2019,21.84,5.19,37.12,0
2019,26.17,3.85,20.19,0
2019,28.74,4.27,17.81,0
2019,29.99,6.04,23.06,0
2019,30.25,6.41,24.25,0
2019,25.16,6.23,30.69,0.01
2019,22.56,6.53,38.5,0
2019,23.51,7.93,44.19,0
2019,21.19,6.77,43.5,0
2019,25.76,8.79,44.31,0.03
2019,27.5,9.22,41.75,0
2019,26.17,9.34,44.56,0
2019,22.53,8.61,50.44,0
2019,18.62,8.24,60.38,0.01
2019,22.65,6.71,42.12,0
2019,26.04,6.1,31.69,0
2019,24.78,6.04,33.12,0
2019,23.16,6.04,35.25,0
2019,20.44,6.29,43.94,0
2019,20.12,5.55,39.88,0
2019,21.83,4.52,27.81,0
2019,23.58,4.15,23.19,0
2019,23.83,3.97,23.88,0
2019,22.96,4.33,25.94,0
2019,22.29,4.82,28.44,0
2019,21.4,5.92,39.12,0
2019,21.51,5.86,37.75,0
2019,23.94,6.16,34.06,0
2019,25.03,5,26.75,0
2019,22.91,4.76,27.94,0
2019,21.45,6.23,40,0
2019,22.51,6.47,39.06,0
2019,24.49,5.55,29.31,0
2019,25.34,7.02,34.62,0
2019,28.25,6.77,28.19,0
2019,30.67,6.23,22.88,0
2019,29.44,5.19,21.31,0
2019,27.77,5.49,23.38,0
2019,26.15,7.02,33.19,0
2019,25.44,5,25.56,0
2019,25.74,4.94,24.31,0
2019,23.62,5.68,31.31,0
2019,23.23,6.41,36.56,0
2019,26.48,5.49,26.62,0
2019,29.93,6.16,22.81,0
2019,27.71,7.39,29.38,0.03
2019,31.4,6.59,21.88,0.09
2019,30.03,8.12,29.38,0.16
2019,31.32,7.08,23.81,0
2019,31.17,5.62,19.5,0
2019,31.43,4.21,14.94,0
2019,28.55,3.78,15.44,0
2019,27.08,4.15,18.81,0
2019,26.85,3.48,16.25,0
2019,27.55,3.3,15.44,0
2019,25.81,6.35,31.06,0
2019,26.7,4.64,21.06,0
2019,28.96,4.27,18.06,0
2019,28.93,4.7,18.88,0
2019,30.35,5.49,19.88,0
2019,29.87,5.13,19.06,0
2019,25.46,4.33,21.88,0
2019,23.55,4.52,25.25,0
2019,22.77,7.45,43.5,0
2019,21.9,7.08,42.25,0
2019,24.93,4.7,24.44,0
2019,28.43,3.97,17.56,0
2019,29.78,4.39,18.56,0
2019,29.8,5,19.62,0
2019,28.94,5.19,21.06,0
2019,26.09,5.8,26.94,0
2019,23.72,5.92,33.56,0
2019,23.68,5.55,30.31,0
2019,23.86,5.92,31.31,0
2019,24.01,6.35,33.75,0
2019,24.96,7.32,36.5,0
2019,26.9,8.48,38.25,0
2019,29.32,6.84,29.38,0
2019,27.92,7.51,31.88,0
2019,29.22,5.8,23.19,0
2019,30.34,5.62,20.75,0
2019,28.39,5.62,23.31,0
2019,25.34,7.2,34.56,0
2019,25.55,7.32,36.69,0
2019,26.79,5.19,24.69,0
2019,28.69,4.88,20.44,0
2019,29.57,6.1,22.69,0
2019,28.8,6.71,26.56,0.08
2019,30.36,6.65,23.94,0
2019,30.99,7.69,27.31,0.18
2019,28.13,8.06,32.75,0.19
2019,24.55,6.29,32.69,0
2019,19.22,7.81,56.06,0
2019,19.29,6.65,47.5,0
2019,17.75,6.65,53.75,0
2019,19.47,6.96,52.12,0
2019,26.21,3.66,20.31,0
2019,27.79,3.48,15.38,0
2019,28.1,4.46,18.62,0
2019,26.3,3.78,17.56,0
2019,19.71,4.94,34.06,0
2019,18.51,5.86,45.88,0
2019,18.54,4.58,34.5,0
2019,16.99,7.39,60.69,0
2019,18.12,5.86,46,0
2019,22.55,4.21,27,0
2019,23.98,3.23,17.56,0
2019,22.26,5.19,29.94,0
2019,24.99,4.88,26.06,0
2019,27.31,6.1,27.81,0
2019,23.67,9.34,48.88,0
2019,19.43,9.46,65.19,0
2019,15.44,7.39,64.62,0.02
2019,11.82,4.82,56.69,0
2019,11.74,4.33,50.06,0
2019,11.6,3.6,42.62,0
2019,17.12,2.38,22.69,0
2019,17.51,2.2,17.62,0
2019,14.78,3.3,31.94,0
2019,19.04,2.32,18.25,0
2019,22.25,2.32,14.19,0
2019,22.98,2.56,15.06,0
2019,21.3,3.05,19.25,0
2019,17.73,4.52,34.56,0
2019,16.14,1.53,17.06,0
2019,16.73,0.79,7.25,0
2019,18.01,0.92,7.31,0
2019,18.49,1.16,8.69,0
2019,16.62,3.17,27.25,0
2019,20.42,2.2,16.81,0
2019,20.2,3.3,21.5,0
2019,14.48,5.07,46.5,0
2019,12.76,4.76,52.12,0
2019,13.16,5.8,61.81,0
2019,14.94,6.9,63.38,0
2019,19.33,5.07,37.19,0
2019,22.13,4.39,27.06,0
2019,21.33,3.97,26.88,0
2019,21.21,2.08,14.06,0
2019,21.85,2.38,14.75,0
2019,19.42,3.6,24.69,0
2019,13.71,4.39,41.62,0
2019,12.89,1.53,18.25,0
2019,10.62,1.77,22.25,0
2019,10.83,0.61,7.38,0
2019,13.4,0.67,7.12,0
2019,15.42,0.79,8.25,0
2019,17.19,1.46,11.88,0
2019,17.89,1.77,14.12,0
2019,18.32,1.59,12.44,0
2019,20.01,2.2,14.94,0
2019,17.62,2.81,22.75,0
2019,19.12,2.38,18.38,0
2019,19.7,2.08,14.69,0
2019,17.99,3.3,26.12,0
2019,16,4.46,41.06,0
2019,19.4,3.3,27.25,0
2019,20.26,2.99,20.44,0
2019,19.14,2.08,14.25,0
2019,17.18,2.69,22.25,0
2019,9.88,6.1,75.5,0
2019,14.87,4.58,46.94,0
2019,18.73,3.05,23.94,0
2019,19.65,3.05,22,0
2019,15.44,4.09,38.19,0
2019,6.83,5.74,85.69,6.72
2019,9.18,5.37,70.75,0.02
2019,11.28,5.13,61.44,0
2019,11.87,4.27,50.25,0
2019,11.08,4.64,56.5,0
2019,7.9,4.46,63.38,0
2019,6.71,2.56,41.94,0.02
2019,4.03,4.76,86.31,13.42
2019,3.4,4.64,87.75,7.65
2019,2.5,4.27,86.69,2.54
2019,3.09,3.54,71.88,3.77
2019,6.72,3.3,50.38,0.77
2019,10.26,3.3,41.56,0.31
2019,10.62,4.27,50.38,0.48
2019,9.78,6.04,74.81,11.65
2019,9.97,6.1,76.25,0.02
2019,11.26,5.92,68.12,0.22
2019,11.3,8.06,89.94,1.04
2019,9.23,7.39,94.19,6.04
2019,7.8,6.29,89.94,0.52
2019,8.3,4.21,60.75,0.01
2019,8.48,4.15,56.56,0.01
2019,11.73,6.65,72.69,0
2019,11.47,7.57,84.81,0.02
2019,8.35,6.65,89.25,0.51
2019,4.3,4.76,87.12,0.09
2019,6.15,3.17,55.06,0.41
2019,6.59,1.53,24.62,0.01
2019,7.4,2.62,40.19,0
2019,6.91,4.58,72.25,0
2019,10.59,3.6,45.19,0
2019,12.23,2.81,29.88,0
2019,11.89,5.62,59.62,4.82
2019,7.28,5.74,83.75,7.52
2019,5.16,5.31,90.19,0.75
2019,5.19,4.7,80.62,3.92
2019,4.35,4.64,82.06,12.8
2019,3.4,4.21,82.81,0.35
2019,4.39,3.72,70.19,0
2019,6.23,3.91,62.62,0.03
2019,7.4,4.46,66.19,0.19
2019,7.9,4.64,69.06,0
2020,6.59,5.07,78.25,0
2020,7.61,6.23,88.88,0
2020,11.8,5,57.19,0
2020,9.81,4.03,51.38,0
2020,6.37,4.94,80.06,0.02
2020,8.6,3.6,54.81,0
2020,10.5,3.3,42.12,0
2020,4.26,5,91,0
2020,4.5,5.19,92.19,2.46
2020,6.73,4.39,71.31,0.18
2020,4.09,4.27,79.69,0
2020,3.71,4.76,88.81,0
2020,3.19,4.82,92.69,0
2020,4.27,4.46,82.69,0
2020,6.84,3.91,64.94,0
2020,7.23,4.39,66.06,6.57
2020,5.26,4.21,74.81,0.05
2020,7.37,3.42,53,0
2020,12.05,3.3,36.81,0
2020,12.2,4.58,50.56,0.06
2020,7.59,6.23,89.81,0.13
2020,7.87,6.29,89.25,0
2020,10.59,6.1,74.5,0.01
2020,8.61,6.65,87.88,0
2020,10.23,5.98,75.06,0
2020,9.6,6.65,83.56,0.07
2020,8.44,6.16,85.12,0.01
2020,7.15,5.86,85.81,0
2020,8.1,4.94,71.75,0
2020,9.16,5.19,71.44,0
2020,12.82,5.19,57.69,0
2020,15,5,47.06,0
2020,10.17,5.07,60.75,0
2020,2.31,3.05,65.75,0
2020,2.76,1.65,36.75,0
2020,4.76,2.62,48.81,0
2020,8.36,4.39,62.5,0
2020,10.2,5.86,72.75,0
2020,8.82,5.43,75.25,0
2020,7.11,3.72,59.69,0
2020,9.05,2.93,41.75,0
2020,10.14,3.05,41.38,0
2020,10.26,4.15,53,0
2020,12.14,3.97,44.81,0
2020,10.45,4.82,59.25,0
2020,9.75,4.94,65.31,0
2020,9.98,5.43,67.69,0
2020,10.7,6.16,75.12,0
2020,12.26,4.09,47.75,0
2020,10.87,4.03,50.31,0
2020,11.54,2.87,35.44,0
2020,13.69,3.66,37.81,0
2020,9.65,6.53,82.31,1.77
2020,8.31,6.53,89.5,0.07
2020,9.11,5.92,77.88,0
2020,14.29,4.15,44.19,0
2020,14.84,3.36,32.44,0
2020,16.28,4.15,36.88,0
2020,15.83,4.21,36.5,0
2020,14.68,4.82,47.56,0
2020,6.98,4.82,74.81,0.08
2020,8.28,3.6,55.75,0
2020,13.04,3.91,42.38,0
2020,15.93,4.7,43.56,0
2020,18.03,5.25,40.12,0
2020,17.15,5.68,46.88,0.25
2020,10.72,5.37,64.81,0.04
2020,9.61,5.19,68.62,0
2020,12.03,4.82,53.81,0.01
2020,11.44,6.23,70.44,9.08
2020,12.76,6.96,73.94,2.14
2020,13.28,6.59,68.44,1.72
2020,11.74,6.71,76.25,0.95
2020,10.67,6.1,73.69,0.23
2020,9.77,5.55,71.88,0.81
2020,6.97,5.31,80.44,15.41
2020,5.27,3.85,67.5,3.04
2020,6,3.85,66.5,0
2020,6.96,5.19,79.44,1.74
2020,10.29,5,65.25,0.24
2020,10.77,5.62,68.69,0.83
2020,11.05,6.04,72.94,8.24
2020,9.85,6.47,80.62,3.91
2020,8.83,6.04,81.38,0.2
2020,6.61,5.25,82.25,3.7
2020,4.96,4.09,74,0.43
2020,5.27,4.03,70.81,0.04
2020,6.7,4.82,75.12,0.24
2020,8.15,5.74,81.5,0.47
2020,10.5,5.43,68.5,0
2020,12.33,6.59,70.75,0
2020,11.58,6.29,71.38,0
2020,8.33,4.09,60.88,0
2020,9.29,4.15,55.12,0
2020,9.9,5.43,69.62,0
2020,10.51,6.29,76,7.75
2020,9.05,5.68,75.69,13.33
2020,9.32,5.13,70.38,16.07
2020,5.64,5.43,88.88,13.02
2020,6.44,5,79.31,8.28
2020,9.8,5.37,68.56,0.48
2020,10.91,6.9,80.31,0
2020,11.96,7.39,81.19,0.04
2020,10.21,7.14,86.19,0.06
2020,13.72,5,54.44,0
2020,15.79,6.16,55.5,0
2020,16.16,6.84,59.69,0.03
2020,13.26,7.75,78,5.06
2020,11.05,7.57,86.62,2.12
2020,11.01,6.96,80.44,0.22
2020,11.73,7.32,81.25,0.15
2020,12.08,7.2,78.81,0.02
2020,14.59,7.51,71.44,0
2020,16.55,8.61,71.56,0
2020,19.94,7.75,52.19,0
2020,22.86,7.26,43.81,0
2020,19.56,7.63,52.12,0
2020,16.91,7.2,59.06,0
2020,23.05,8.12,48.81,0
2020,23.23,9.16,52.44,0
2020,18.41,7.26,55.06,0
2020,15.34,5.62,52.25,0
2020,15.43,6.53,59.44,0
2020,14.45,6.71,65.44,0
2020,16.67,5.25,46,0
2020,19.63,5.31,39.25,0
2020,16.92,6.41,53.44,0
2020,23.73,5.37,32.44,0
2020,25.28,6.29,34.5,0
2020,23.58,6.9,39.69,0
2020,21.63,6.04,40.75,0
2020,16.4,5.13,48.44,0
2020,14.25,6.84,65.88,0.02
2020,13.58,5.98,62.75,0
2020,15.58,7.02,64,0
2020,15.58,7.14,64.44,0
2020,18.07,7.14,54.31,0
2020,18.02,7.2,57.31,0.02
2020,15.33,7.57,67.19,2.65
2020,11.99,6.04,67.81,0.35
2020,13.87,6.1,62.44,0
2020,19.13,5.49,43.12,0
2020,17.6,5.31,43.12,0
2020,17.19,4.7,42.94,0
2020,21.79,4.46,30.56,0
2020,25.89,4.58,23.88,0
2020,27.69,6.23,28.31,0
2020,28.19,7.32,31.06,0
2020,27.42,6.53,30.31,0
2020,26.44,7.26,34.5,0
2020,18.4,6.65,50.56,0
2020,16.94,6.96,57.75,0
2020,21.34,7.08,43.94,0
2020,25.94,6.65,34.12,0
2020,28.36,7.02,31.12,0
2020,29.07,6.41,28.06,0
2020,20.27,8.18,52.25,0.21
2020,16.29,5.92,50.62,0.01
2020,14.11,4.15,43.69,0
2020,17.1,2.99,29.31,0
2020,23.48,2.5,15.5,0
2020,27.31,3.11,15.12,0
2020,27.77,3.72,18.44,0
2020,23.05,4.82,28.38,0
2020,17.61,4.88,40,0
2020,18.71,5.19,40.12,0
2020,22.34,6.41,37.56,0
2020,19.33,5.92,42.12,0
2020,21.27,4.33,29.5,0
2020,24.08,3.54,20.94,0
2020,24.18,5.55,30.56,0
2020,24.05,6.1,34.06,0
2020,23.92,5.92,32.81,0
2020,26.96,7.02,35.31,0
2020,27.52,6.96,31.06,0
2020,25.55,6.65,31.62,0
2020,26.9,7.14,32.5,0
2020,28.18,7.08,30.44,0
2020,27.8,7.02,31.75,0
2020,21.08,6.41,41.69,0
2020,17.95,6.1,49.06,0.01
2020,23.55,4.7,27.75,0
2020,24.21,4.94,26.69,0
2020,24.18,5.13,29.44,0
2020,23.94,4.76,26.5,0
2020,25.17,4.03,22.44,0
2020,26.08,3.6,17.25,0
2020,24.94,3.6,18.06,0
2020,23.58,3.36,19.31,0
2020,23.83,3.78,21.19,0
2020,26.11,3.97,19.31,0
2020,27.94,3.91,17.5,0
2020,30.87,3.85,14,0
2020,30.54,4.03,15.5,0
2020,28.87,3.48,15.56,0
2020,23.39,5.74,33.06,0
2020,24.34,6.47,35.62,0
2020,26.44,6.35,30.62,0
2020,26.88,6.41,31.25,0
2020,26.58,7.26,34.69,0
2020,26.4,6.23,29.38,0
2020,24.89,6.96,35.12,0
2020,25.01,6.35,32,0
2020,24.85,5.25,28.31,0
2020,23.33,5.98,35.25,0
2020,24.55,6.77,36.12,0
2020,25.94,6.35,32.12,0
2020,28.7,5,22.62,0
2020,27.4,6.04,27.5,0
2020,27.54,6.47,29,0
2020,27.96,6.1,26.25,0
2020,28.76,5.25,23,0
2020,28.49,5.62,23.69,0
2020,27.16,3.48,15.81,0
2020,26.42,4.21,19.12,0
2020,26.57,4.21,19.94,0
2020,24.14,6.47,34.12,0
2020,22.16,7.2,43.75,0
2020,20.32,7.08,48.19,0
2020,22.44,7.2,43.88,0
2020,25.73,6.35,31.12,0
2020,27.39,6.59,30.12,0
2020,27.32,6.47,28.69,0
2020,26.17,6.47,30.06,0
2020,28.44,5.07,22.44,0
2020,28.68,6.1,23.81,0.03
2020,31.77,7.93,27.44,0
2020,33.05,9.89,30.81,0
2020,33.24,10.44,33.75,0.17
2020,32.99,8.3,26.31,0
2020,32.69,9.58,30.88,0
2020,31.2,9.16,30.94,0.01
2020,28.69,6.41,25.12,0.12
2020,28.73,6.16,25.56,0
2020,27.46,7.87,32.88,0
2020,27.32,9.77,41.5,0
2020,28.88,9.7,41,0
2020,27.7,10.13,43.75,0
2020,25.87,9.95,48.12,0
2020,26.28,5.98,29.88,0
2020,27.51,4.21,20.5,0
2020,26.55,4.7,23.12,0
2020,23.97,5.74,31.06,0
2020,24.64,5.86,30.25,0
2020,25.26,6.59,35,0
2020,24.55,7.51,40.38,0
2020,26.08,7.32,36.75,0
2020,29.44,6.29,26.81,0
2020,33.12,5.92,20.56,0
2020,33.88,5.92,17.94,0
2020,30.48,6.96,25.38,0
2020,26.14,5.62,25,0
2020,25.02,2.2,10.75,0
2020,24.08,2.56,13.31,0
2020,24.92,3.97,21.19,0
2020,26.02,4.33,23.38,0
2020,26.84,4.03,20.56,0
2020,27.25,5.07,23.62,0
2020,26.02,5.43,27.94,0
2020,24.47,5.07,26.75,0
2020,24.06,5.31,30.06,0
2020,22.85,8.24,45.88,0
2020,20.62,7.39,48,0
2020,24.08,5.25,32.19,0
2020,24.02,4.94,27.94,0
2020,23.83,4.94,26.56,0
2020,22.5,4.7,27.75,0
2020,20.81,5.98,37.44,0
2020,19.79,7.51,51.19,0
2020,20.15,6.96,46.88,0
2020,26.53,6.71,33.69,0
2020,27.54,3.66,17.06,0
2020,27.35,2.99,13.38,0
2020,26.51,5,22.88,0
2020,27.81,4.27,20.5,0
2020,26.28,4.64,22.12,0
2020,25.44,4.27,22.56,0
2020,24.62,3.91,20.75,0
2020,23.38,3.85,21.38,0
2020,24.33,3.97,21.19,0
2020,22.32,4.03,24.12,0
2020,16.68,5.62,45.06,0
2020,15.86,7.81,67.44,0
2020,15.83,7.32,62.56,0
2020,16.83,7.75,64.38,0.17
2020,21.01,5.98,39.56,0
2020,21.37,4.88,32.38,0
2020,23.17,4.46,27.06,0
2020,25.47,3.78,19.5,0
2020,25.48,3.3,16.62,0
2020,24.37,3.6,18.88,0
2020,22.51,4.09,23.81,0
2020,20.31,4.27,29.44,0
2020,21.79,3.78,24.81,0
2020,19.91,4.09,27.88,0
2020,17.26,6.16,46.75,0
2020,16.78,7.26,60.06,0
2020,15.19,7.51,67.75,0
2020,12.75,7.69,78.62,0.01
2020,12.43,1.16,13.5,0
2020,14.61,2.01,18.06,0
2020,15.63,2.62,24.06,0
2020,19.41,2.01,14.94,0
2020,19.08,2.32,17.31,0
2020,19.5,2.32,18.38,0
2020,21.66,1.95,11.69,0
2020,21.26,2.81,17.62,0
2020,19.32,3.48,24.75,0
2020,19.4,3.54,25.94,0
2020,20.73,3.36,22.19,0
2020,15.26,5.49,49.12,0.77
2020,5.32,5.13,85.62,6.73
2020,4.96,4.52,78.12,2.14
2020,3.92,3.36,66.19,0
2020,7.19,3.11,49.88,0.06
2020,7.67,3.6,53.19,0
2020,11.56,3.36,40.69,0
2020,8.9,3.97,55.12,0
2020,9.32,5.62,75.19,0
2020,12.79,4.94,54.94,0
2020,16.58,2.81,26.31,0
2020,17.47,3.36,26.25,0
2020,12.58,6.53,67.81,0.13
2020,10.62,5.19,63.31,0
2020,12.59,3.66,39.44,0
2020,14.82,3.05,29.38,0
2020,13.43,3.97,42.38,0
2020,7.2,5,75.81,0
2020,11.05,4.03,51.88,0
2020,8.87,4.52,61.25,0
2020,8.45,2.99,47.88,0
2020,9.76,1.95,27,0
2020,10.55,2.26,28.25,0
2020,13.01,2.38,26.06,0
2020,12.62,2.56,29.31,0
2020,12.94,2.93,33.88,0
2020,13.08,1.89,20.38,0
2020,11.67,1.22,14.62,0
2020,11.25,1.59,19.06,0
2020,11.94,1.04,12.75,0
2020,10.94,1.4,17.5,0
2020,11.93,1.83,20.62,0
2020,12.93,1.34,15.12,0
2020,14.52,1.95,18.75,0
2020,9.35,2.38,32.12,0
2020,5.58,3.48,58.5,0.03
2020,4.62,5.31,93.25,0.8
2020,8.14,2.93,42.25,0.44
2020,5.18,5.43,91.12,0.17
2020,7.3,3.23,54.5,0
2020,10.57,3.23,41.25,0
2020,8.43,5.43,74.75,0.4
2020,8.18,3.85,58.06,0.02
2020,8.91,2.44,34.88,0
2020,12.32,2.26,27.44,0
2020,14.81,2.01,19.19,0
2020,7.2,3.42,54.38,0
2020,9.08,1.59,27.25,0
2020,10.13,0.92,11,0.01
2020,11.4,2.01,21.19,0
2020,7.85,5.07,71.69,0.11
2020,8.83,3.54,51,0.19
2020,4.73,4.7,81.56,11.72
2020,4.82,4.52,81,0.01
2020,5.33,3.6,65.62,0
2020,4.19,4.15,75.06,0.14
2021,6.69,3.42,58.38,0
2021,7.24,3.48,52.06,0
2021,7.3,4.21,64.06,0
2021,9.68,4.88,62.69,0
2021,9.09,5.19,70.5,0
2021,10.17,3.72,49.19,0
2021,8.01,4.46,64.19,0
2021,8.58,3.97,55.94,0
2021,8.37,3.97,61.12,0
2021,7.92,3.17,47.69,0
2021,8.9,2.87,42.44,0
2021,9.81,2.75,35.75,0
2021,10.11,3.66,45.69,0
2021,14.4,5.13,50.81,0
2021,14.9,4.7,46.94,0
2021,14.25,5.43,56.5,0
2021,16.58,3.42,29.62,0
2021,13.92,3.66,39,0
2021,11.15,2.44,27.88,0
2021,12.63,3.42,36.19,0
2021,10.72,3.48,42.38,0
2021,7.8,4.27,62.94,5.08
2021,4.4,4.76,85.44,1.03
2021,4.27,4.76,85.88,2.97
2021,1.73,3.85,82.25,2.47
2021,2.62,3.42,71.56,0.24
2021,5.69,4.7,76.56,2.57
2021,8.18,5.25,72.56,19.56
2021,4.37,5,89.69,3.53
2021,6.07,3.72,64.75,0
2021,9.2,3.23,43.56,0
2021,12.93,4.27,43.88,0
2021,11.69,5.68,63.62,0
2021,8.03,5.37,75.38,0
2021,7.31,4.15,66.31,0
2021,8.79,3.85,53.56,0
2021,10.81,3.3,43.5,0
2021,10.77,3.78,47.19,0
2021,8.73,3.6,51.06,0
2021,7.9,4.76,66.69,0
2021,9.15,6.04,80.44,0
2021,9.09,6.41,84.06,0.07
2021,6.69,5.86,88.56,2.73
2021,5.35,5.62,92.31,0.6
2021,5.96,4.82,79.5,0.02
2021,7.25,5.8,84.44,0.03
2021,6.55,5.43,84.69,0
2021,5.63,4.03,68.75,0
2021,7.93,2.44,38.81,0
2021,9.16,3.78,50.12,0
2021,5.22,4.88,81.31,0
2021,8.76,3.11,49,0
2021,12.37,3.48,40.44,0
2021,12.75,4.7,51.94,0
2021,9.92,4.64,61.5,0
2021,8.71,2.26,33.25,0
2021,7.89,3.85,56.62,0
2021,6.48,4.33,69.44,0
2021,7.88,2.26,36.31,0
2021,9.57,1.89,26.88,0
2021,10.97,2.2,28.06,0
2021,8.78,3.54,49.5,0.02
2021,11.4,4.76,60.62,0.01
2021,13.44,3.91,44.31,0
2021,9.08,5.92,79.38,0
2021,8.06,5.13,74.44,0
2021,6.93,4.94,76.5,0
2021,5.78,4.27,72.25,0.06
2021,4.26,4.52,82.31,6.6
2021,4.11,4.21,78.56,1.45
2021,4.94,4.33,77.44,0.37
2021,6.45,4.58,74.56,0.01
2021,6.37,4.94,79.94,0.1
2021,3.9,4.27,80,5.15
2021,4.52,3.97,73.44,0.08
2021,9.94,4.03,56.25,0
2021,12.53,4.94,56.38,0
2021,12.5,7.75,82,4.92
2021,8.12,5.07,72.94,0.95
2021,6.96,4.15,66.81,0
2021,8.74,4.09,57.62,0
2021,8.08,4.82,69.69,0.02
2021,10.06,2.75,37,0
2021,8.32,5.07,69.81,0
2021,10.46,4.27,57.19,0
2021,13.44,3.17,36.31,0
2021,17.31,3.54,31.44,0
2021,14.61,4.15,40.81,0
2021,15.31,3.48,38.12,0
2021,16.19,2.01,19.62,0
2021,18.69,2.38,19.25,0
2021,18.91,3.23,25.81,0
2021,16.97,4.15,36.31,0
2021,13.77,5.74,57.44,0
2021,12.8,5.8,64.19,0
2021,14.64,5.31,55.06,0
2021,15.8,4.76,44.56,0
2021,13.73,4.09,42.62,0
2021,14.2,4.58,45.5,0
2021,13.07,4.64,50.38,0
2021,16.05,5,45.19,0
2021,16.51,5.25,45.94,0
2021,14.15,5.07,51.75,0
2021,9.94,4.15,57.44,0
2021,12.05,4.46,53.81,0
2021,15.08,3.72,38.5,0
2021,17.35,4.03,35.44,0
2021,18.49,2.38,20.19,0
2021,19.07,3.23,24.38,0
2021,17.18,4.39,37.69,0
2021,11.91,5.74,64.38,0
2021,14.02,5.55,57.12,0
2021,13.16,5.25,57.75,0
2021,13.49,4.94,53.19,0
2021,10.15,5.13,64.5,3.64
2021,9.58,5,65.62,1.57
2021,10.2,4.58,58.56,0
2021,16.31,3.54,34.25,0
2021,22.38,3.54,23,0
2021,24.37,4.46,25.38,0
2021,17.48,5,40.5,0
2021,13.61,6.1,62.31,0
